name	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	exactmw	lipinskiHBA	lipinskiHBD	NumRotatableBonds	NumHBD	NumHBA	NumHeteroatoms	NumAmideBonds	FractionCSP3	NumRings	NumAromaticRings	NumAliphaticRings	NumSaturatedRings	NumHeterocycles	NumAromaticHeterocycles	NumSaturatedHeterocycles	NumAliphaticHeterocycles	NumSpiroAtoms	NumBridgeheadAtoms	NumAtomStereoCenters	NumUnspecifiedAtomStereoCenters	labuteASA	tpsa	CrippenClogP	CrippenMR
mol0000000000	0.11395643011879507	0.6354472864715421	0.11395643011879507	1.8357769926899017	0.19049540914446575	-0.25372281519513723	-0.23196617008519363	-0.25033232449941545	-0.10087042207995292	-0.07784989441615228	-0.2958572678875332	0.3960554442967276	-0.6060415346478631	-0.19466052141875487	0.7724104444366967	1.349770058113012	1.5295617498820848	-1.1136771479796888	0.031559251139282894	-0.5189969915732503	0.9717562518698906	5.1029423814224806e-05	0.9253178763380343	-0.83775285516377	-0.0006559366633280059	-0.1374064677594376	1.0737096567866244	0.017468658493168608	0.17154015258956815	-0.11484968336194443	0.3622906006881612	0.29474841281335684	-0.16593930774839574	0.11092075201185855	-0.4272527313055293	0.19330173693298733	-0.3685338548947776	0.3635608494317683	-0.1864761424566438	-1.39472892809529	-0.5062995467466422	-0.5479925094638916	-0.7302081835404484	0.08051457953351725	-0.49840608248310825	-0.33394299352982937	-0.737857041025284	1.0961568164985287	-0.6889191294720342	-0.6924421585072834	3.1776513342265256	-0.9704359593168148	0.010639772338844547	-0.5650744888799093	-1.4969374758694838	0.697594610826315	2.350181034808296	-0.213327156175992	-0.8470102657623321	-0.47428625065284613	-0.11043152607484613	1.8910144387009777	0.2217943894073285	-0.29844521087153686	-0.876576384827236	0.16476949747757144	0.0	2.4197319025277055	0.11745789264938629	-0.7955032442704761	-0.519798641573697	-0.7950006365435905	0.025531929436983448	0.20332068203538273	-0.044897047113003324	-0.16655823339819117	-0.025648045386118683	-0.6191207928802264	3.34774994511896	0.0	1.2264646141367228	-0.431038329777233	-0.6067169981028498	-0.11043152607484649	-1.3632459134276664	-0.9490790896738663	1.9321014043425322	-0.6176702916389735	-0.08264351173215058	0.9973503810006477	-0.6523807740575952	0.655066515779117	-0.6927501865024409	-0.7063144784742279	1.0868935687676056	-0.3411625973317742	3.073995706620195	-0.4909635810837869	0.2520775849100328	0.3324184178034778	-0.032021355607196905	0.36623138381264037	-0.6492112535159369	0.2443360845708912	0.8778854668211754	0.9262926044371722	-0.5534194274965664	0.8111366708766501	0.06808517487571969	-0.7161669456536837	2.559068107932012	1.119755801012873	0.7147949229865669	-0.09222509311857073	-0.2354167736085482	-0.611020307849052	-0.5255798241990189	-0.455960752587553	-0.7532277724656715	1.2794383211658036	-0.72295447733463	0.2894761917362811	-0.17622684421256063	-0.507374816142338	-0.36137138849999484	-0.18414677461763038	0.0	2.087720865526217	-0.1936491673103706	-0.2959731357130566	-0.17622684421256063	-0.17622684421256063	0.6164799314967534	0.6682150405827713	-0.07784989441615217	0.0	-0.1356646894938404	1.8647036567002973	-0.8400551424258164	3.7583908036106037	0.0	-0.19364916731037066	-0.31517891481565036	-0.1936491673103706	-0.0778498944161522	0.0	-0.07784989441615217	-0.43194853967967656	-0.31177014302845185	0.9599027770852553	-0.1104315260748465	-0.7442844724431169	2.505366685354011	0.0	0.0	0.0	-0.7090737023189716	0.0	0.6654416160303711	0.0	-0.13566468949384036	0.0	-0.2257202988239556	-0.584226584593208	-0.15713484026367724	-0.07784989441615217	-0.7226902027159284	0.0	-0.11043152607484646	-0.4791968589521742	-0.13566468949384078	0.0	0.0	-0.2394260653402867	-0.2154491543471047	-0.07784989441615221	-0.11043152607484645	-0.256613290317372	-0.11043152607484656	-0.11043152607484615	-0.19364916731037068	-0.17622684421256044	-0.07784989441615224	0.0	-0.15713484026367724	-0.2098217272655637	-0.4200498038711126	-0.28489002202481234	-0.28489002202481234	-0.07784989441615216	-0.07784989441615216	-0.26639771383306526	-0.11043152607484637	1.0	0.0	3.8005752398217147	0.0	-0.15713484026367727	-0.5819876952473789	-0.25318484177091677	-0.07784989441615223	0.0	-0.2914915440650685	0.0	-0.21544915434710457	-0.18967473511119148	-0.15713484026367724	-0.25033232449941545	0.9262926044371722	0.8778854668211754	-0.611020307849052	-0.09222509311857073	0.7147949229865669	-0.2354167736085482	0.9599027770852553	-0.6492112535159369	1.2794383211658036	1.119755801012873	0.06808517487571969	-0.7532277724656715	2.879876682126218	2.559068107932012	-0.455960752587553	0.8111366708766501	-0.11043152607484637	-0.1104315260748464	-0.5393458315525841	-0.19794914180301965	0.08051457953351725	1.2264646141367228	-0.72295447733463	0.2894761917362811
mol0000000001	0.11395643011879507	0.6354472864715421	0.11395643011879507	1.8357769926899017	0.19049540914446575	-0.25372281519513723	-0.23196617008519363	-0.25033232449941545	-0.10087042207995292	-0.07784989441615228	-0.2958572678875332	0.3960554442967276	-0.6060415346478631	-0.19466052141875487	0.7724104444366967	1.349770058113012	1.5295617498820848	-1.1136771479796888	0.031559251139282894	-0.5189969915732503	0.9717562518698906	5.1029423814224806e-05	0.9253178763380343	-0.83775285516377	-0.0006559366633280059	-0.1374064677594376	1.0737096567866244	0.017468658493168608	0.17154015258956815	-0.11484968336194443	0.3622906006881612	0.29474841281335684	-0.16593930774839574	0.11092075201185855	-0.4272527313055293	0.19330173693298733	-0.3685338548947776	0.3635608494317683	-0.1864761424566438	-1.39472892809529	-0.5062995467466422	-0.5479925094638916	-0.7302081835404484	0.08051457953351725	-0.49840608248310825	-0.33394299352982937	-0.737857041025284	1.0961568164985287	-0.6889191294720342	-0.6924421585072834	3.1776513342265256	-0.9704359593168148	0.010639772338844547	-0.5650744888799093	-1.4969374758694838	0.697594610826315	2.350181034808296	-0.213327156175992	-0.8470102657623321	-0.47428625065284613	-0.11043152607484613	1.8910144387009777	0.2217943894073285	-0.29844521087153686	-0.876576384827236	0.16476949747757144	0.0	2.4197319025277055	0.11745789264938629	-0.7955032442704761	-0.519798641573697	-0.7950006365435905	0.025531929436983448	0.20332068203538273	-0.044897047113003324	-0.16655823339819117	-0.025648045386118683	-0.6191207928802264	3.34774994511896	0.0	1.2264646141367228	-0.431038329777233	-0.6067169981028498	-0.11043152607484649	-1.3632459134276664	-0.9490790896738663	1.9321014043425322	-0.6176702916389735	-0.08264351173215058	0.9973503810006477	-0.6523807740575952	0.655066515779117	-0.6927501865024409	-0.7063144784742279	1.0868935687676056	-0.3411625973317742	3.073995706620195	-0.4909635810837869	0.2520775849100328	0.3324184178034778	-0.032021355607196905	0.36623138381264037	-0.6492112535159369	0.2443360845708912	0.8778854668211754	0.9262926044371722	-0.5534194274965664	0.8111366708766501	0.06808517487571969	-0.7161669456536837	2.559068107932012	1.119755801012873	0.7147949229865669	-0.09222509311857073	-0.2354167736085482	-0.611020307849052	-0.5255798241990189	-0.455960752587553	-0.7532277724656715	1.2794383211658036	-0.72295447733463	0.2894761917362811	-0.17622684421256063	-0.507374816142338	-0.36137138849999484	-0.18414677461763038	0.0	2.087720865526217	-0.1936491673103706	-0.2959731357130566	-0.17622684421256063	-0.17622684421256063	0.6164799314967534	0.6682150405827713	-0.07784989441615217	0.0	-0.1356646894938404	1.8647036567002973	-0.8400551424258164	3.7583908036106037	0.0	-0.19364916731037066	-0.31517891481565036	-0.1936491673103706	-0.0778498944161522	0.0	-0.07784989441615217	-0.43194853967967656	-0.31177014302845185	0.9599027770852553	-0.1104315260748465	-0.7442844724431169	2.505366685354011	0.0	0.0	0.0	-0.7090737023189716	0.0	0.6654416160303711	0.0	-0.13566468949384036	0.0	-0.2257202988239556	-0.584226584593208	-0.15713484026367724	-0.07784989441615217	-0.7226902027159284	0.0	-0.11043152607484646	-0.4791968589521742	-0.13566468949384078	0.0	0.0	-0.2394260653402867	-0.2154491543471047	-0.07784989441615221	-0.11043152607484645	-0.256613290317372	-0.11043152607484656	-0.11043152607484615	-0.19364916731037068	-0.17622684421256044	-0.07784989441615224	0.0	-0.15713484026367724	-0.2098217272655637	-0.4200498038711126	-0.28489002202481234	-0.28489002202481234	-0.07784989441615216	-0.07784989441615216	-0.26639771383306526	-0.11043152607484637	1.0	0.0	3.8005752398217147	0.0	-0.15713484026367727	-0.5819876952473789	-0.25318484177091677	-0.07784989441615223	0.0	-0.2914915440650685	0.0	-0.21544915434710457	-0.18967473511119148	-0.15713484026367724	-0.25033232449941545	0.9262926044371722	0.8778854668211754	-0.611020307849052	-0.09222509311857073	0.7147949229865669	-0.2354167736085482	0.9599027770852553	-0.6492112535159369	1.2794383211658036	1.119755801012873	0.06808517487571969	-0.7532277724656715	2.879876682126218	2.559068107932012	-0.455960752587553	0.8111366708766501	-0.11043152607484637	-0.1104315260748464	-0.5393458315525841	-0.19794914180301965	0.08051457953351725	1.2264646141367228	-0.72295447733463	0.2894761917362811
